absolute_risk_gap,native_stratum,pair_id,signed_risk_gap_less_safe_minus_safer
0.65234375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:18559,0.65234375
0.03125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:18590,0.03125
0.65625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:18612,-0.65625
1.21484375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:18629,1.21484375
0.8671875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:18690,0.8671875
9.6875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:18702,9.6875
1.25,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:18716,1.25
5.265625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:18720,5.265625
0.09375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:18730,-0.09375
0.6875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:18738,-0.6875
0.09375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:18745,-0.09375
4.3359375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:18749,4.3359375
0.84375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:18792,-0.84375
0.25,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:18817,0.25
0.421875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:18829,-0.421875
0.328125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:18842,0.328125
0.640625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:18860,0.640625
6.234375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:18861,6.234375
0.21875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:18863,0.21875
0.03125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:18867,0.03125
0.59375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:18914,-0.59375
6.40625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:18917,6.40625
0.98388671875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:18942,0.98388671875
1.390625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:18943,1.390625
1.1171875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:18983,1.1171875
0.078125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:18989,-0.078125
1.0,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:18992,-1.0
13.59375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:18998,13.59375
3.375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:19004,-3.375
6.234375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:19006,6.234375
0.21875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:19014,0.21875
0.390625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19074,0.390625
0.953125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:19088,0.953125
7.4375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:19091,7.4375
1.03125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:19095,1.03125
0.4921875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:19126,0.4921875
7.578125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:19129,7.578125
9.21875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:19148,9.21875
1.7578125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:19175,1.7578125
0.5,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:19184,-0.5
1.5,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19189,1.5
5.390625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:19240,5.390625
0.59375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:19280,-0.59375
1.109375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:19313,-1.109375
2.59375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19353,2.59375
0.421875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19358,0.421875
0.5,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:19428,0.5
0.671875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:19431,0.671875
2.8125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:19434,2.8125
3.5234375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:19449,-3.5234375
4.66796875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19462,4.66796875
0.65625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:19465,-0.65625
1.125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19467,1.125
0.359375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:19510,0.359375
1.6484375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:19536,-1.6484375
0.375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:19577,-0.375
0.375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19584,0.375
2.125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:19585,2.125
0.71875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19599,0.71875
1.671875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19604,1.671875
6.21875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:19615,6.21875
0.40625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19641,0.40625
0.1875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:19642,-0.1875
0.40625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:19666,0.40625
0.8125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19676,-0.8125
1.6875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:19692,-1.6875
1.64434814453125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:19709,1.64434814453125
0.53125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:19716,0.53125
0.65625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:19720,-0.65625
0.34375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:19728,-0.34375
0.421875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:19731,-0.421875
1.28125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19815,1.28125
2.150390625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19829,-2.150390625
0.21875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:19834,-0.21875
0.21875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:19850,0.21875
0.0859375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19882,0.0859375
0.5,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19884,-0.5
1.3203125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19902,-1.3203125
8.21875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:19908,8.21875
3.59375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19945,-3.59375
0.171875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19952,-0.171875
0.3125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:19976,0.3125
1.796875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19986,1.796875
2.90625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:19987,-2.90625
0.8125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:20011,-0.8125
0.609375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:20131,0.609375
0.8046875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:20160,0.8046875
4.1484375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:20161,4.1484375
0.8125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:20196,0.8125
0.796875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:20224,0.796875
7.359375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:20291,7.359375
0.28125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:20295,0.28125
0.046875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:20363,-0.046875
4.099609375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:20374,4.099609375
0.359375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:20383,-0.359375
0.0,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:20392,0.0
5.015625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:20451,5.015625
0.796875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:20454,0.796875
0.3125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:20477,-0.3125
0.92578125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:20483,0.92578125
5.921875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:20488,5.921875
0.46875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:20511,-0.46875
0.375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:20525,-0.375
2.1875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:20536,-2.1875
1.171875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:20569,-1.171875
0.34375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:20600,-0.34375
1.546875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:20609,1.546875
0.921875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:20624,-0.921875
1.234375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:20627,-1.234375
0.125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:20644,0.125
0.4375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:20728,-0.4375
0.1875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:20752,-0.1875
1.03125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:20756,-1.03125
1.25,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:20762,-1.25
1.265625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:20763,1.265625
1.75,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:20777,1.75
0.4296875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:20807,0.4296875
0.03125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:20814,-0.03125
8.78125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:20825,8.78125
0.9765625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:20852,0.9765625
1.578125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:20866,1.578125
2.4296875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:20869,2.4296875
1.4609375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:20898,1.4609375
0.8046875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:20899,-0.8046875
2.7265625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:20936,2.7265625
0.28125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:20943,0.28125
3.328125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:20994,3.328125
0.59375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:20998,-0.59375
0.375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21058,0.375
1.671875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21066,1.671875
0.0,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21073,0.0
11.625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:21087,11.625
1.125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21101,1.125
8.15625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:21104,8.15625
0.828125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:21109,0.828125
1.125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:21129,1.125
0.09375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21130,-0.09375
1.75048828125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:21142,1.75048828125
0.625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:21149,-0.625
5.984375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:21162,5.984375
0.34375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:21175,0.34375
2.171875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:21208,2.171875
3.765625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:21233,-3.765625
15.03125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:21234,15.03125
0.5,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:21271,-0.5
0.1875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:21310,0.1875
0.203125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:21311,-0.203125
1.21875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:21345,1.21875
0.21875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21346,0.21875
0.078125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:21352,-0.078125
0.796875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21357,-0.796875
0.6875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:21358,0.6875
0.140625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21417,0.140625
9.328125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:21422,9.328125
0.984375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21462,0.984375
0.1875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:21474,0.1875
0.1875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21479,0.1875
0.015625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:21490,-0.015625
0.65625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21491,-0.65625
5.09375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:21503,5.09375
0.53125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:21516,-0.53125
0.625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21518,0.625
6.5,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:21521,6.5
0.1875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:21561,0.1875
0.1953125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21597,-0.1953125
10.09375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:21618,10.09375
0.3125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:21621,0.3125
2.0546875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:21642,2.0546875
3.9921875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:21643,3.9921875
1.890625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:21663,1.890625
0.0625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:21669,0.0625
1.8125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21681,-1.8125
0.28125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:21683,0.28125
6.171875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:21699,6.171875
0.890625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:21736,0.890625
5.90625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:21755,5.90625
0.125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:21797,0.125
0.515625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21809,-0.515625
1.90625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:21860,-1.90625
1.328125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:21889,1.328125
1.484375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21900,1.484375
0.3125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:21922,-0.3125
0.40625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:21932,0.40625
0.640625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:21952,0.640625
12.453125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:21958,12.453125
0.3125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:22000,0.3125
2.49658203125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:22004,-2.49658203125
0.46875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:22007,0.46875
4.6796875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:22059,4.6796875
0.6875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:22060,-0.6875
1.0,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:22079,1.0
4.125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:22111,4.125
0.859375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:22133,0.859375
0.25,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:22169,-0.25
0.21875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:22183,0.21875
0.296875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:22224,-0.296875
1.34375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:22238,1.34375
0.6875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:22280,0.6875
1.4921875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:22313,1.4921875
9.96875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:22341,9.96875
9.28125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:22349,9.28125
1.2734375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:22360,-1.2734375
0.484375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:22401,0.484375
0.359375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:22413,0.359375
1.78125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:22414,-1.78125
6.609375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:22420,6.609375
3.1171875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:22429,3.1171875
2.09375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:22446,2.09375
0.09375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:22452,-0.09375
0.046875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:22460,-0.046875
0.640625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:22465,0.640625
0.75,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:22467,0.75
3.625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:22500,3.625
0.578125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:22515,0.578125
0.0,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:22519,0.0
0.109375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:22543,0.109375
0.296875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:22551,0.296875
2.21484375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:22560,2.21484375
1.296875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:22570,1.296875
0.71875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:22588,-0.71875
0.15625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:22598,-0.15625
1.5625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:22599,-1.5625
1.515625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:22636,1.515625
0.9375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:22688,-0.9375
9.265625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:22714,9.265625
1.1875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:22735,-1.1875
1.765625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:22742,1.765625
3.3359375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:22759,-3.3359375
